track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Ocean Eyes - Blackbear Remix,Billie Eilish,67,0.661,0.419,4,-9.807,0,0.0404,0.114,1.19e-05,0.0848,0.145,144.98
An Ode to My Mom and My Shitty Love Life,The Cowards,0,0.611,0.862,8,-9.337,1,0.0302,0.0171,0.000194,0.0677,0.734,102.938
Ode To The Mets,The Strokes,69,0.426,0.617,1,-5.423,0,0.0289,0.341,0.181,0.101,0.201,92.002
Off She Goes,Bad Suns,38,0.621,0.843,6,-5.412,1,0.0315,0.0874,0.000196,0.106,0.445,132.01
Oh Ana,Mother Mother,73,0.512,0.525,5,-7.152,1,0.0429,0.672,1.66e-05,0.112,0.337,128.054
"Oh Lord, Benefits!",Isaia Huron,41,0.53,0.46,10,-10.805,1,0.0329,0.577,0.0215,0.0597,0.522,141.209
O.K.,"Whatever, Dad",58,0.66,0.13,7,-17.67,1,0.0497,0.62,0.167,0.612,0.237,130.984
OK,Wallows,63,0.72,0.625,7,-6.274,1,0.0362,0.0112,0.0076,0.0999,0.818,102.006
OMG,RL Grime,37,0.448,0.627,10,-5.657,0,0.047,0.308,0.0,0.159,0.37,149.756
The One - NGHTMRE Remix,Habstrakt,54,0.504,0.945,2,-4.585,1,0.175,0.00437,0.000636,0.158,0.37,149.958
Only,Nicki Minaj,72,0.573,0.495,8,-7.245,0,0.592,0.405,0.0,0.0969,0.255,179.196
Onlysmokecigsontheweekend,Walkabout,46,0.859,0.368,6,-13.168,0,0.0576,0.733,0.00664,0.104,0.36,100.029
On My Way Out,Getter,0,0.517,0.685,4,-7.728,1,0.055,0.388,0.0133,0.0713,0.231,95.018
ON SOME HIGH,SEBASTIAN PAUL,52,0.411,0.447,4,-9.628,1,0.0956,0.423,9.2e-06,0.28,0.259,113.664
Open Your Eyes,STRFKR,0,0.67,0.753,0,-4.3,0,0.0323,0.00554,0.613,0.152,0.4,129.987
Orange Blood,Mt. Joy,59,0.712,0.53,5,-9.842,0,0.0444,0.66,0.512,0.129,0.496,118.994
Orange Juice,Noah Kahan,76,0.647,0.384,9,-10.825,1,0.0374,0.49,6.55e-06,0.121,0.208,119.831
Orpheus Under the Influence,The Buttertones,62,0.362,0.871,2,-6.546,1,0.0502,0.0365,0.000256,0.114,0.526,151.722
Osiris,Excision,32,0.526,0.874,8,-2.537,1,0.041,0.000185,0.0215,0.257,0.0961,105.027
The Other Side Of Paradise,Glass Animals,71,0.689,0.338,11,-7.634,0,0.0629,0.349,5.7e-05,0.0649,0.568,128.012
Out for Blood,Heart Attack Man,43,0.5,0.901,8,-4.914,1,0.0366,0.00217,0.0,0.628,0.609,179.999
OutRight,Wild Party,52,0.546,0.823,2,-4.979,1,0.0608,0.000791,0.0,0.0502,0.569,147.951
Outta My Head (with John Mayer),Khalid,68,0.729,0.545,0,-7.818,1,0.0316,0.0174,0.000274,0.369,0.514,103.012
Over 85,Hojean,64,0.644,0.522,0,-8.197,0,0.0272,0.0817,0.0,0.122,0.473,99.999
Overdrive,Hippie Sabotage,48,0.664,0.864,4,-8.534,0,0.078,0.206,0.0811,0.101,0.185,119.994
Overdrive - Edit,Charlotte de Witte,61,0.715,0.786,0,-9.047,1,0.159,0.0114,0.525,0.117,0.0833,138.002
Overflow (feat. Helen Tess),smle,46,0.543,0.536,0,-9.187,1,0.129,0.106,0.00024,0.112,0.299,179.941
Overthinker,INZO,0,0.472,0.605,8,-4.437,1,0.134,0.0311,0.0308,0.101,0.212,128.375
Overwhelming,Jon Bellion,57,0.748,0.622,0,-4.518,1,0.225,0.252,0.0,0.112,0.667,91.77
Pain,PinkPantheress,84,0.829,0.617,1,-8.497,1,0.14,0.227,0.00306,0.0618,0.81,125.605
Painkiller,Ruel,69,0.683,0.42,5,-6.51,1,0.0542,0.0875,0.0,0.225,0.469,128.621
Pallet Town,Free Throw,46,0.434,0.568,4,-6.057,1,0.0503,0.00551,4.56e-06,0.631,0.342,135.329
Paper Thin Hotel,Matt Maltese,44,0.483,0.0512,0,-12.675,1,0.038,0.963,2.3e-05,0.0956,0.0398,123.956
parents,YUNGBLUD,64,0.618,0.823,7,-4.76,1,0.0447,0.0132,0.0,0.288,0.58,82.004
Parking Lots,Told Slant,0,0.376,0.263,7,-14.409,1,0.0356,0.203,0.198,0.0829,0.206,110.208
Party Monster,The Weeknd,83,0.573,0.63,1,-8.389,1,0.105,0.189,2.31e-05,0.259,0.218,77.525
Paul,Big Thief,0,0.483,0.263,11,-11.541,1,0.0401,0.199,0.000306,0.109,0.166,123.453
Peace,Alison Wonderland,41,0.362,0.684,2,-5.174,0,0.0854,0.279,1.08e-05,0.165,0.389,85.201
Peach,Kevin Abstract,69,0.646,0.682,7,-5.847,1,0.0759,0.683,4.84e-06,0.107,0.421,131.895
Peach Pit,Peach Pit,62,0.515,0.804,6,-5.345,0,0.0398,0.00322,0.00229,0.149,0.298,123.969
peanut butter,easy life,51,0.667,0.466,6,-7.565,1,0.176,0.703,0.0,0.0807,0.819,85.949
Pears,Weston Estate,57,0.607,0.599,5,-6.481,0,0.0558,0.534,0.0,0.111,0.192,82.013
Pepsi/Coke Suicide,Elvis Depressedly,47,0.422,0.419,0,-9.049,1,0.0302,0.741,0.938,0.143,0.325,79.883
Perfect Places,Lorde,0,0.621,0.574,1,-5.325,0,0.0555,0.00289,3.04e-05,0.128,0.537,104.344
Phenomenon,ODIE,54,0.618,0.308,0,-15.459,1,0.0344,0.863,0.733,0.111,0.119,96.189
Photosynthesis,Saba,64,0.777,0.662,7,-8.393,1,0.27,0.536,4.61e-06,0.593,0.634,111.13
Picture Frames,rei brown,0,0.498,0.515,2,-10.647,1,0.0583,0.717,0.0262,0.215,0.146,119.596
PIE,Luke Wild,39,0.548,0.687,7,-7.65,1,0.164,0.0529,4.85e-05,0.106,0.695,165.9
pink bubblegum,lavi kou,55,0.593,0.361,1,-13.046,1,0.127,0.679,0.0461,0.163,0.216,77.994
Pink + White,Frank Ocean,91,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94
Placebo Effect,d4vd,68,0.475,0.243,4,-11.209,1,0.0262,0.823,0.0,0.115,0.108,61.317
Places We Won't Walk,Bruno Major,0,0.388,0.0859,7,-16.061,0,0.0472,0.969,7.35e-05,0.108,0.19,88.253
The Place Where He Inserted the Blade,"Black Country, New Road",59,0.376,0.451,11,-8.276,1,0.0327,0.402,4.13e-05,0.128,0.164,123.344
Plastic Dreams,Khamsin,0,0.623,0.605,8,-9.18,1,0.0444,0.0966,0.118,0.34,0.222,107.034
Plastic Taste,Joji,61,0.33,0.16,7,-11.647,1,0.0332,0.987,0.93,0.21,0.122,131.222
Playlist,Kid Quill,0,0.749,0.701,9,-5.782,1,0.251,0.124,0.0,0.0528,0.891,174.013
Please Come Back,Teqkoi,51,0.71,0.231,9,-16.765,0,0.153,0.558,0.00718,0.0979,0.338,99.974
Please Don't Go,Mike Posner,67,0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016
Please Never Fall in Love Again,Ollie MN,60,0.646,0.0828,10,-16.205,1,0.0435,0.838,1.2e-05,0.0934,0.293,108.826
Pleaser,Wallows,69,0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893
Pluto,Phum Viphurit,46,0.622,0.203,0,-15.021,1,0.0275,0.845,4.18e-05,0.128,0.295,99.814
Pool House,The Backseat Lovers,72,0.594,0.355,7,-11.184,1,0.0305,0.0478,0.000109,0.0559,0.327,134.097
Poor Boy,The Regrettes,37,0.606,0.704,0,-4.615,1,0.0519,0.0292,6.79e-06,0.105,0.686,106.96
Portals,Alan Silvestri,57,0.171,0.505,7,-10.525,1,0.0521,0.431,0.962,0.262,0.0796,92.613
Portrait of a Man on a Couch With Cats,Michael Cera Palin,0,0.496,0.832,9,-5.655,1,0.0443,0.0262,0.0,0.421,0.417,197.998
POSER,Kayzo,27,0.425,0.846,2,-2.946,1,0.0911,0.00667,0.0,0.124,0.456,179.875
Potions,SLANDER,56,0.545,0.323,3,-12.006,1,0.0391,0.102,2.74e-06,0.107,0.193,149.941
POWER,Kanye West,81,0.542,0.914,0,-4.747,0,0.113,0.0161,0.0,0.744,0.576,153.993
Pray For Riddim,Virtual Riot,38,0.678,0.832,1,-2.535,1,0.343,0.0022,0.174,0.236,0.152,74.992
Pray For Riddim VIP,Virtual Riot,34,0.562,0.912,1,-1.978,1,0.236,0.00678,0.0298,0.175,0.148,112.679
Précis,Vansire,66,0.532,0.348,10,-13.284,1,0.0283,0.96,0.757,0.103,0.301,80.998
Present,Lloyd Vaan,72,0.227,0.00268,3,-27.348,1,0.06,0.951,0.912,0.109,0.228,64.26
Pretty Boy (feat. Lil Yachty),Joji,66,0.656,0.776,6,-6.184,1,0.0672,0.16,0.378,0.372,0.638,156.049
Pretty Girl,Clairo,76,0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127
Pretty Girl,Felly,40,0.798,0.523,3,-5.085,1,0.0536,0.261,0.0,0.105,0.409,124.999
A Prince,Jorja Smith,47,0.561,0.57,7,-7.516,0,0.162,0.246,0.0,0.548,0.326,117.18
Promiscuous,Nelly Furtado,7,0.795,0.978,10,-6.097,0,0.0459,0.046,8.29e-05,0.143,0.843,114.321
Promise Everything,Basement,45,0.3,0.957,4,-5.993,1,0.112,2.67e-05,1.58e-05,0.266,0.352,76.256
Propane,Eptic,40,0.711,0.989,8,-2.101,1,0.161,0.0172,0.0919,0.477,0.0879,109.138
punch,fairies in our house,51,0.472,0.0288,5,-28.982,1,0.0311,0.957,0.813,0.0973,0.0848,108.034
Puppy Dog,Dreamer Boy,48,0.689,0.545,7,-8.289,1,0.0377,0.173,4.9e-05,0.347,0.509,113.997
Pursuit Of Happiness - Extended Steve Aoki Remix,Kid Cudi,75,0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013
Pursuit Of Happiness (Nightmare),Kid Cudi,72,0.63,0.605,0,-8.951,1,0.0414,0.484,9.29e-05,0.298,0.266,115.277
Question,Lauv,0,0.635,0.496,0,-7.301,1,0.0936,0.443,0.0,0.121,0.373,121.696
A Quick One Before the Eternal Worm Devours Connecticut,Have A Nice Life,67,0.365,0.172,9,-19.388,1,0.0336,0.608,0.93,0.305,0.0369,74.53
Radar (feat. HONNE),Whethan,44,0.734,0.724,7,-6.935,0,0.165,0.0387,0.000772,0.303,0.501,101.967
Radioactive,Imagine Dragons,75,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245
Rail Breaker (feat. Rico Act),Riot Ten,51,0.661,0.808,0,-5.067,1,0.062,0.00591,6.01e-05,0.112,0.0784,145.128
Rain on Me,Coze,50,0.541,0.852,11,-8.688,0,0.239,0.856,0.218,0.433,0.395,149.14
rainy day in tokyo,Shiro,31,0.474,0.307,1,-20.304,1,0.0971,0.956,0.869,0.695,0.155,145.075
Rapp Snitch Knishes feat. Mr. Fantastik,MF DOOM,79,0.728,0.832,7,-6.827,1,0.267,0.327,0.0,0.504,0.825,95.051
Rapture,Kompany,32,0.508,0.987,10,-1.658,1,0.35,0.0233,0.225,0.149,0.34,75.196
Ravers,Arc Nade,0,0.831,0.728,11,-6.929,0,0.0906,0.000188,0.763,0.11,0.532,130.009
Real Friends,Camila Cabello,54,0.701,0.512,0,-6.869,0,0.0969,0.235,5.07e-06,0.135,0.663,91.947
Really?,Prince Daddy & the Hyena,46,0.478,0.721,8,-8.154,1,0.0356,0.000213,0.853,0.0976,0.256,109.044
Really Rong,¿Téo?,42,0.604,0.492,11,-9.573,0,0.0286,0.638,0.000128,0.273,0.181,127.993
Reckless,Lund,54,0.461,0.467,0,-7.628,1,0.0586,0.00766,0.0,0.11,0.167,74.686
Reckless,Healy,57,0.849,0.362,2,-8.585,1,0.41,0.526,1.63e-05,0.233,0.415,81.143
REDLINE,Virtual Riot,39,0.684,0.993,10,-1.866,0,0.0977,0.00281,0.332,0.38,0.534,140.025
Re-Do,Modern Baseball,60,0.596,0.812,9,-6.076,1,0.079,0.0257,0.00182,0.189,0.398,92.549
Reeces Pieces,Zero,5,0.782,0.895,9,-4.458,1,0.125,0.0117,0.847,0.472,0.378,130.047
REEL IT IN,Aminé,77,0.754,0.342,10,-8.677,0,0.0991,0.073,0.0,0.193,0.423,128.981
Regent's Park,Bruno Major,0,0.651,0.33,1,-11.079,1,0.28,0.757,1.58e-05,0.108,0.374,63.251
Remember Me,UMI,66,0.84,0.344,5,-8.613,0,0.0374,0.456,3.36e-05,0.35,0.526,111.994
remember the mornings,Clinton Kane,51,0.59,0.443,0,-5.662,1,0.0722,0.618,0.0,0.11,0.342,149.447
reprise,salvia palth,64,0.585,0.455,5,-8.59,0,0.0284,0.909,0.888,0.111,0.381,120.136
Rescue,Zeds Dead,47,0.59,0.943,5,-1.117,0,0.0589,0.0883,0.000187,0.178,0.257,144.925
Resistance,Black Tiger Sex Machine,42,0.524,0.922,1,-1.605,1,0.11,0.0484,0.0,0.0787,0.422,75.031
Restless Bones,Disco Lines,67,0.754,0.76,9,-6.487,1,0.0384,0.448,0.666,0.0817,0.314,121.979
The Revolution,For The Foxes,0,0.632,0.898,4,-4.829,1,0.067,0.047,7.73e-05,0.0921,0.256,111.966
Revvin' My Cj7,Summer Salt,52,0.762,0.468,10,-7.969,1,0.0464,0.934,0.102,0.115,0.347,119.88
Rewind,Louis Futon,0,0.691,0.665,0,-5.339,1,0.0829,0.207,0.0,0.133,0.532,96.142
Ribs,Lorde,0,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978
Riddim Girl,Oolacile,32,0.548,0.969,2,-1.936,1,0.863,0.0505,0.00206,0.216,0.133,141.11
Riddim Love Song,Oddprophet,35,0.45,0.939,11,-1.686,0,0.502,0.0506,0.00611,0.0803,0.2,150.11
Right Down the Line,Gerry Rafferty,74,0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226
Right Hand,Drake,60,0.916,0.301,2,-7.657,1,0.237,0.117,0.0,0.089,0.351,100.518
River,Bishop Briggs,76,0.733,0.477,2,-6.737,0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507
Robbery,Lime Cordiale,65,0.685,0.748,3,-7.558,0,0.0959,0.306,0.105,0.183,0.879,152.949
Rock and A Hard Place,Bailey Zimmerman,61,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991
Rock Your Body,Justin Timberlake,82,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972
Rollerblades,Dominic Fike,59,0.566,0.448,4,-8.739,0,0.0799,0.54,7.22e-05,0.0956,0.199,110.802
Romantic Homicide,d4vd,0,0.556,0.55,6,-10.601,1,0.034,0.447,0.0104,0.321,0.196,131.969
Romeo & Juliet,Peter McPoland,63,0.318,0.476,0,-7.108,1,0.0441,0.454,1.57e-05,0.503,0.0807,160.737
Rose Golden,Kid Cudi,60,0.594,0.762,9,-7.951,0,0.0899,0.426,0.0,0.085,0.588,139.932
Royal Blood,Louis Futon,28,0.618,0.433,8,-7.241,1,0.0625,0.115,0.0,0.272,0.64,84.998
Royals,Lorde,1,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878
Ruby Fields,Sarah and the Sundays,0,0.542,0.505,1,-6.972,0,0.0268,0.474,4.69e-05,0.215,0.332,144.876
Rumble,Skrillex,70,0.81,0.836,1,-7.721,0,0.0645,0.0515,0.229,0.0598,0.0585,139.979
R U Mine?,Arctic Monkeys,84,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094
Runaway,Kanye West,87,0.374,0.568,1,-3.825,0,0.109,0.219,0.00219,0.513,0.111,84.733
Runaway (U & I),Galantis,77,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008
Running Back (feat. Lil Wayne),Wale,0,0.792,0.675,2,-4.526,1,0.093,0.0722,0.0,0.143,0.11,127.076
RUNRUNRUN,Dutch Melrose,73,0.541,0.615,6,-10.595,0,0.0327,0.0161,1.48e-05,0.395,0.533,132.996
Sabotage (Alex Metric Lance Herbstrong Edit),Lance Herbstrong,35,0.557,0.976,1,-4.76,1,0.167,0.00137,0.926,0.542,0.29,89.983
Sad airplane,Tyler Burkhart,0,0.647,0.167,10,-15.263,1,0.0349,0.924,0.208,0.0907,0.236,146.994
Sad Machine,Porter Robinson,60,0.47,0.706,0,-4.902,0,0.0322,0.034,1.31e-06,0.0726,0.327,88.519
Safe and Sound,Justice,48,0.602,0.793,6,-5.198,0,0.0623,7.79e-05,0.139,0.0968,0.583,115.001
Safe And Sound,Capital Cities,85,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956
Sagittarius Superstar (feat. Faye Webster),COIN,0,0.552,0.653,5,-8.632,1,0.0523,0.29,0.00124,0.247,0.647,119.672
Saigon,Luke Hemmings,56,0.605,0.649,2,-5.468,0,0.0304,0.0382,0.0,0.0939,0.418,117.05
Same Drugs,Chance the Rapper,61,0.461,0.293,6,-9.52,1,0.0555,0.947,9.95e-06,0.0936,0.531,180.297
Sanctuary,Joji,71,0.552,0.638,1,-7.474,1,0.11,0.387,0.00014,0.374,0.332,167.834
sangria,easy life,59,0.659,0.457,0,-10.654,0,0.274,0.448,1.31e-06,0.129,0.694,76.043
Satan Works Alone - Original Mix,LEVEL UP,49,0.705,0.801,11,-2.368,0,0.099,0.0664,0.187,0.095,0.153,145.006
Satellite,Harry Styles,83,0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984
Satellite,Will Paquin,53,0.68,0.506,1,-10.04,0,0.0484,0.293,0.000253,0.0849,0.928,176.037
Saturday Far Away,Triptides,11,0.462,0.764,1,-9.417,1,0.0284,0.0147,0.000883,0.323,0.697,116.403
Saturday Nights,Khalid,72,0.551,0.44,10,-8.559,1,0.0985,0.606,3.02e-05,0.11,0.341,167.923
Savannah,flipturn,65,0.537,0.127,4,-15.827,1,0.0333,0.924,0.0528,0.369,0.418,103.289
Saved,Khalid,44,0.734,0.44,10,-10.246,0,0.172,0.231,0.0,0.0962,0.529,81.071
SAY,Knock2,56,0.6,0.971,11,-2.154,0,0.0475,0.004,0.424,0.305,0.28,145.015
Say Hey (I Love You),Michael Franti & Spearhead,0,0.738,0.983,5,-4.374,0,0.0855,0.038,5.93e-06,0.183,0.957,92.998
Say It - Illenium Remix,Flume,0,0.482,0.769,6,-4.473,1,0.0549,0.0343,0.00498,0.0953,0.427,149.69
Say Yes,Elliott Smith,54,0.53,0.0871,5,-20.368,1,0.0502,0.865,0.00049,0.141,0.455,153.478
The Scientist,Coldplay,87,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277
Scrawny,Wallows,70,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008
Sea Of Voices,Porter Robinson,47,0.215,0.437,2,-8.103,1,0.0309,0.206,0.576,0.0696,0.0445,127.595
Seasons in the Sun,Terry Jacks,56,0.678,0.611,6,-8.306,1,0.0506,0.777,0.0,0.175,0.821,98.949
Seasons (Waiting On You),Slow Club,0,0.434,0.0523,10,-18.494,1,0.0532,0.941,0.0,0.101,0.168,139.159
Secret,waveform*,48,0.554,0.341,7,-9.501,0,0.0249,0.526,0.65,0.131,0.486,75.614
Seeds,Bennett Coast,54,0.475,0.436,7,-9.872,1,0.049,0.786,4.49e-06,0.589,0.444,113.273
See You Again (feat. Kali Uchis),"Tyler, The Creator",91,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558
Selfish,PnB Rock,42,0.648,0.599,1,-5.84,0,0.0412,0.113,0.0,0.187,0.0401,102.016
Senior Skip Day,Mac Miller,1,0.522,0.725,5,-5.184,0,0.302,0.556,0.0,0.799,0.81,108.36
Seventeen (Age),Mike Krol,0,0.443,0.921,9,-5.872,1,0.0552,0.0334,0.00166,0.438,0.709,106.795
sex money feelings die - slowed version,Lykke Li,72,0.797,0.44,5,-6.587,0,0.0594,0.471,1.57e-06,0.0849,0.436,111.014
Sex n' Drugs,Abhi The Nomad,0,0.831,0.32,7,-7.916,1,0.143,0.299,0.0,0.0757,0.319,80.935
Sextape,Deftones,79,0.367,0.634,5,-6.475,1,0.027,0.000824,0.0759,0.116,0.0964,89.981
Shake,Yeek,0,0.571,0.548,0,-6.483,1,0.377,0.0138,0.614,0.177,0.488,70.001
Shaker,Acetone,33,0.458,0.226,4,-14.494,0,0.0306,0.837,0.771,0.119,0.215,82.024
Shallow Land Burial,SVDDEN DEATH,45,0.649,0.98,10,0.622,0,0.628,0.0284,0.000382,0.368,0.487,139.866
She Brings the Rain,CAN,0,0.501,0.156,5,-12.603,1,0.0366,0.802,0.00266,0.0972,0.0671,104.562
She Dances,Billie Marten,52,0.679,0.122,4,-18.531,1,0.0444,0.965,0.00264,0.127,0.205,97.504
She Knows (feat. Amber Coffman & Cults),J. Cole,0,0.766,0.739,1,-10.364,1,0.0805,0.0192,0.0794,0.229,0.185,118.005
She Likes Another Boy,Oscar Lang,72,0.703,0.191,1,-14.078,0,0.0287,0.922,0.865,0.114,0.327,61.932
She Likes the Bad Weather,Q,44,0.855,0.235,9,-15.796,1,0.0916,0.431,0.04,0.108,0.59,102.898
Shelter,Porter Robinson,66,0.276,0.796,0,-4.499,1,0.0579,0.00293,0.0,0.184,0.26,199.526
She Wants My Money,Dominic Fike,69,0.704,0.478,9,-6.562,1,0.047,0.771,0.000516,0.0875,0.42,128.789
Show Me How,Men I Trust,85,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99
Show Me What I'm Looking For,Carolina Liar,58,0.449,0.864,9,-1.159,0,0.0378,0.0133,1.31e-06,0.0984,0.355,105.121
SHT SHOW,Kayzo,18,0.586,0.985,1,-0.02,0,0.411,0.000253,0.000434,0.394,0.321,149.896
Shut 'Em Down,SVDDEN DEATH,35,0.648,0.884,4,-0.157,1,0.0508,0.00164,0.000113,0.237,0.171,139.987
Shut up My Moms Calling,Hotel Ugly,90,0.485,0.409,9,-10.711,0,0.101,0.325,0.0,0.103,0.376,138.419
THE SICKNESS,Kayzo,35,0.442,0.954,10,-1.189,0,0.102,0.0255,5.19e-05,0.053,0.157,145.024
Sign of the Times,Harry Styles,85,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972
Silence,Marco McKinnis,43,0.608,0.269,4,-10.115,0,0.029,0.844,0.0366,0.134,0.315,102.984
Silly Girl,chloe moriondo,60,0.479,0.0436,0,-22.849,1,0.0639,0.944,9.42e-05,0.126,0.133,79.141
Silvertongue,Young the Giant,60,0.673,0.789,0,-4.288,1,0.0408,0.00975,0.0,0.752,0.841,100.043
SimpsonWave1995,FrankJavCee,73,0.655,0.379,3,-10.125,0,0.0429,0.0529,0.563,0.105,0.679,170.02
Sinking,Clayton James Official,1,0.676,0.471,1,-9.203,1,0.0353,0.234,0.0,0.107,0.435,89.032
Sinking Like A Stone,For The Foxes,0,0.432,0.869,6,-4.962,1,0.0601,0.00429,0.000633,0.115,0.459,150.03
Six Speed,Current Blue,61,0.51,0.327,7,-6.154,1,0.504,0.335,0.0,0.119,0.523,37.399
Skank N Flex (with Scrufizzer),Wax Motif,48,0.969,0.87,9,-4.805,1,0.123,0.00416,0.00593,0.0789,0.567,130.054
Skin,Dijon,64,0.674,0.616,7,-3.471,1,0.0272,0.512,2.1e-06,0.331,0.551,94.934
Skinny Love,Bon Iver,74,0.592,0.263,4,-14.029,0,0.0568,0.845,5.68e-06,0.127,0.109,76.366
Skrt,Kodak Black,64,0.901,0.352,2,-10.038,1,0.0916,0.585,0.0,0.122,0.199,111.065
Slam - Radio Edit,Miss K8,28,0.271,0.992,9,-2.5,1,0.338,0.00457,0.0028,0.314,0.0462,174.902
Sleep,Scruffpuppie,43,0.776,0.363,2,-16.385,1,0.0361,0.871,0.446,0.114,0.504,130.07
Sleep In The Heat,PUP,46,0.53,0.975,4,-2.909,1,0.114,0.00104,0.000623,0.0381,0.283,114.655
Sleep (with Calcium),Sullivan King,40,0.361,0.877,1,-1.389,1,0.0703,0.000707,0.0,0.134,0.137,73.94
Slo-dancin',Ricky Eat Acid,37,0.361,0.819,6,-5.25,0,0.162,0.589,0.985,0.152,0.559,85.775
SLOW DANCING IN THE DARK,Joji,84,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964
Slow Down Love (feat. Chelsea Cutler),Louis The Child,41,0.618,0.59,11,-7.751,0,0.359,0.559,3.42e-05,0.208,0.285,127.275
Slowly,ODIE,56,0.582,0.311,0,-13.676,1,0.0322,0.704,0.082,0.1,0.287,127.998
Small Talk,Briston Maroney,63,0.613,0.64,0,-7.637,1,0.0338,0.286,0.0,0.15,0.441,129.853
Smells Like Teen Spirit,Nirvana,80,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761
Smile,Mikky Ekko,42,0.327,0.628,10,-7.714,1,0.0626,0.114,0.0,0.123,0.255,150.918
Smiles Don't Lie,Thundamentals,0,0.781,0.551,6,-5.734,1,0.0772,0.346,0.0152,0.118,0.481,104.005
Smoke Clears,Andy Grammer,24,0.595,0.81,7,-3.665,1,0.0465,0.413,0.0,0.111,0.482,99.947
Smoke Filled Room - Elephante Remix,Mako,35,0.583,0.869,11,-4.145,1,0.0629,0.00287,4.44e-06,0.0871,0.799,128.019
So Anxious,Ginuwine,70,0.733,0.395,6,-11.959,0,0.0366,0.279,2.37e-06,0.468,0.661,96.085
Sober,Childish Gambino,0,0.699,0.601,0,-6.48,1,0.0304,0.0972,1.17e-05,0.562,0.434,98.04
Sober to Death,Car Seat Headrest,68,0.512,0.543,7,-6.857,1,0.0343,0.189,0.000649,0.323,0.236,114.963
*Sobs Quietly*,Mom Jeans.,57,0.422,0.785,9,-9.474,1,0.0949,0.00599,1.5e-06,0.0941,0.396,117.156
Socks,Dominic Fike,57,0.729,0.485,7,-6.925,1,0.0363,0.573,0.0,0.32,0.45,119.999
Soda,Nothing But Thieves,60,0.501,0.506,2,-7.24,0,0.0281,0.164,0.000155,0.143,0.144,74.924
Some,Steve Lacy,84,0.784,0.554,7,-6.417,1,0.03,0.00548,0.254,0.0995,0.634,104.01
Somebody Else,The 1975,74,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045
someday i'll get it,Alek Olsen,73,0.438,0.051,8,-22.44,1,0.0373,0.93,0.916,0.113,0.102,102.711
Some Nights,fun.,71,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938
Someone New,Hozier,73,0.443,0.533,7,-5.956,1,0.0473,0.429,3.66e-06,0.332,0.596,183.791
Someone To Spend Time With,Los Retros,74,0.816,0.46,9,-13.299,1,0.034,0.0488,0.261,0.106,0.963,89.57
Something About You - ODESZA Remix,Hayden James,56,0.705,0.674,11,-8.432,0,0.04,0.0184,0.0149,0.138,0.103,105.0
Something Comforting,Porter Robinson,57,0.474,0.558,8,-9.688,1,0.0298,0.0448,3.79e-06,0.0806,0.291,143.992
Something For Your M.I.N.D.,Superorganism,60,0.698,0.542,2,-4.317,1,0.131,0.132,0.00117,0.199,0.664,140.096
Something Good Can Work,Two Door Cinema Club,0,0.651,0.841,0,-5.099,1,0.0335,0.00563,0.00116,0.19,0.661,119.939
Something in the Orange,Zach Bryan,90,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212
Some things Cosmic,Angel Olsen,55,0.214,0.182,8,-13.538,1,0.0368,0.919,0.00465,0.113,0.104,143.171
