track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Cocaine Jesus,Rainbow Kitten Surprise,71,0.823,0.361,2,-7.682,1,0.0409,0.142,0.0,0.303,0.169,119.932
Cocoon,Milky Chance,58,0.743,0.659,10,-6.755,1,0.0343,0.0998,0.00028,0.0622,0.804,114.033
Coffee,beabadoobee,71,0.532,0.137,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734
Coffee Cups and Cigarettes,Tomo,0,0.459,0.063,8,-14.446,1,0.0366,0.995,0.803,0.108,0.15,131.704
Coffee (feat. Marc E. Bassy),Quinn XCII,57,0.831,0.452,5,-5.111,0,0.047,0.0803,0.0,0.359,0.534,93.04
Coffee Stained Smile,Delaney Bailey,59,0.431,0.0586,7,-18.132,0,0.0445,0.887,1.79e-05,0.0947,0.145,111.072
Cold,sign crushes motorist,67,0.713,0.0331,11,-26.028,1,0.0544,0.994,0.931,0.105,0.187,120.022
Cold Cold Man,Saint Motel,67,0.613,0.661,9,-4.984,1,0.0263,0.00652,0.0,0.0976,0.509,110.978
Cold War,Cautious Clay,62,0.654,0.47,1,-10.383,0,0.0586,0.274,0.249,0.103,0.462,77.083
colorado,Golden Vessel,58,0.782,0.537,11,-9.797,0,0.0645,0.0799,0.675,0.118,0.515,126.986
Colossal,PEEKABOO,43,0.737,0.782,1,-5.741,0,0.0552,0.0235,0.453,0.0977,0.323,140.051
Come a Little Closer,Cage The Elephant,75,0.44,0.778,1,-1.786,0,0.0327,0.0265,1.04e-06,0.151,0.304,148.038
Come Around,Hoodie Allen,61,0.726,0.727,9,-4.919,1,0.0969,0.363,0.0,0.231,0.815,77.543
Come Hang Out,AJR,43,0.612,0.725,7,-4.668,0,0.0653,0.00384,0.0,0.0473,0.386,91.059
comethru,Jeremy Zucker,79,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982
Comfort Crowd,Conan Gray,68,0.678,0.431,0,-6.749,1,0.0326,0.163,1.94e-06,0.147,0.404,90.941
Coming Home,A-Trak,59,0.786,0.803,5,-5.21,1,0.164,0.128,0.0167,0.266,0.598,123.002
Companion,Christian Leave,27,0.718,0.332,0,-14.416,1,0.0359,0.333,6.03e-06,0.0583,0.344,115.975
Concrete/Tunnels,Bluetile Lounge,0,0.285,0.334,7,-10.548,1,0.0286,0.945,0.592,0.0982,0.147,86.599
Coney Island,SEB,51,0.689,0.704,1,-8.453,0,0.0325,0.201,3.05e-05,0.112,0.653,121.984
Congratulations,Post Malone,84,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146
Constant Headache,Joyce Manor,60,0.41,0.892,11,-4.289,1,0.124,0.0467,0.0,0.246,0.451,99.016
Constellation,Win and Woo,34,0.642,0.525,1,-7.715,1,0.052,0.0261,0.0,0.0985,0.252,96.09
Constellations,Duster,70,0.865,0.326,2,-12.607,1,0.0644,0.897,0.854,0.109,0.144,110.328
Continuum,Lemaitre,27,0.658,0.542,5,-7.713,0,0.043,0.00449,7.74e-06,0.321,0.346,116.04
Cool Again,Shoffy,0,0.774,0.45,11,-6.86,1,0.0896,0.443,3.28e-05,0.127,0.648,90.055
Cool Again - Stripped,Shoffy,46,0.705,0.344,6,-10.836,0,0.0319,0.809,0.0,0.205,0.477,95.052
Cooler Than Me,Lucky Luke,70,0.889,0.716,7,-6.146,1,0.0708,0.0595,0.0409,0.168,0.296,128.022
Cool Kids Table,Heart Attack Man,20,0.39,0.75,3,-5.355,1,0.0366,0.224,0.000509,0.0753,0.22,87.93
Cool with You,Her's,61,0.534,0.62,0,-6.775,1,0.0504,0.0124,0.000736,0.296,0.547,106.986
COPYCAT,Billie Eilish,74,0.679,0.388,4,-10.977,0,0.0932,0.353,9.25e-05,0.341,0.234,124.909
Corduroy Dreams,Rex Orange County,1,0.608,0.305,4,-14.037,1,0.053,0.653,0.0,0.103,0.222,113.818
Cottage Roads,The Walters,53,0.567,0.391,7,-9.193,1,0.0272,0.891,0.00113,0.0966,0.162,100.022
cotton eye joe,benches,34,0.651,0.565,0,-10.199,1,0.0292,0.139,2.06e-06,0.156,0.303,89.974
Country,Racoma,61,0.519,0.462,11,-7.153,1,0.0318,0.539,0.0,0.183,0.516,139.676
COUNTRY RIDDIM,HOL!,51,0.702,0.926,2,-0.66,1,0.148,0.00069,0.168,0.0754,0.18,145.146
Covet,Basement,78,0.428,0.799,4,-6.265,1,0.0468,0.00139,0.0742,0.0788,0.228,139.052
Crash My Car,COIN,0,0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577
Crave You,Flight Facilities,0,0.924,0.485,1,-8.985,0,0.082,0.105,0.0,0.076,0.325,120.034
Crawl Outta Love,ILLENIUM,18,0.377,0.723,7,-2.951,1,0.046,0.181,0.0,0.0815,0.167,84.139
Credits!,Dijon,42,0.757,0.732,4,-4.302,1,0.0364,0.559,0.229,0.0783,0.96,129.023
a creepy love,mage tears,45,0.556,0.0458,0,-22.156,1,0.0849,0.899,0.937,0.111,0.106,119.947
C-R-E-W,Village,56,0.623,0.82,8,-7.656,1,0.0582,0.00896,0.0516,0.151,0.133,111.982
CROWN OF THORNS,Kayzo,30,0.412,0.963,5,-2.829,0,0.436,0.00488,1.69e-06,0.0523,0.136,150.019
CRUSH,SEBASTIAN PAUL,44,0.536,0.713,6,-8.132,1,0.0579,0.144,1.65e-05,0.29,0.504,167.894
Crystallize,Eliminate,42,0.73,0.655,2,-2.737,1,0.0816,0.165,0.00179,0.115,0.316,149.999
C U Girl,Steve Lacy,84,0.414,0.473,11,-8.911,0,0.116,0.663,0.0523,0.128,0.409,100.0
Cupid,Ryan Beatty,47,0.465,0.259,7,-8.028,1,0.0356,0.832,0.0,0.118,0.185,91.706
Cut My Hair,Mounika.,0,0.824,0.301,10,-13.547,1,0.132,0.296,0.0131,0.0752,0.33,75.008
CYANIDE,Daniel Caesar,75,0.589,0.652,10,-7.498,1,0.373,0.704,0.00055,0.125,0.486,158.49
D,Codeine,32,0.293,0.392,0,-11.175,1,0.0299,0.00053,0.517,0.129,0.122,91.397
Daft Pretty Boys,Bad Suns,51,0.662,0.837,8,-5.015,1,0.0582,0.0623,0.0,0.0931,0.613,136.998
Daisy,Ashnikko,68,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876
Daisy,The Obsessives,43,0.646,0.581,11,-6.924,1,0.0332,0.0397,0.0,0.198,0.602,95.016
D.A.N.C.E,Justice,65,0.613,0.962,6,-5.07,0,0.278,0.034,0.0,0.824,0.496,113.015
Dance Around the Fire,Why These Coyotes,49,0.654,0.443,6,-9.301,1,0.0303,0.152,1.02e-05,0.122,0.52,80.508
dancing around,flor,45,0.726,0.657,10,-7.066,0,0.0327,0.00765,0.000248,0.0975,0.629,114.996
dancing in the kitchen,LANY,62,0.619,0.736,11,-7.651,1,0.0425,0.0328,0.0,0.0864,0.299,93.993
Dancing in the Moonlight,King Harvest,75,0.657,0.435,10,-15.707,1,0.0552,0.739,0.0,0.167,0.771,135.975
Dancing in the Moonlight - 2001 Remix,Toploader,47,0.748,0.842,10,-3.107,1,0.0265,0.0217,4.24e-06,0.357,0.945,119.023
Dangerous (feat. Joywave),Big Data,1,0.757,0.578,0,-3.886,1,0.0386,0.011,0.00672,0.127,0.954,102.96
Dark Red,Steve Lacy,5,0.603,0.783,6,-4.023,1,0.062,0.449,7.96e-06,0.119,0.775,172.041
Dark Skin Women - Cosmo's Midnight & Swindail Remix,GoldLink,27,0.51,0.773,3,-7.776,0,0.207,0.189,0.00771,0.155,0.44,102.412
Darling (feat. Missio),Said The Sky,38,0.277,0.872,7,-5.302,0,0.502,0.323,5.32e-05,0.33,0.281,159.149
Dash,Chris Lorenzo,0,0.9,0.857,11,-5.175,0,0.231,0.0119,0.482,0.0403,0.892,130.028
dashstar* - VIP,Knock2,0,0.58,0.968,5,-2.803,1,0.0807,0.0162,0.294,0.354,0.0599,126.023
Day 'N' Night - Club Mix,Kid Cudi,0,0.745,0.68,11,-6.207,0,0.0508,0.013,0.0613,0.0637,0.961,129.991
Day 'N' Nite (nightmare),Kid Cudi,69,0.871,0.44,11,-6.25,0,0.0761,0.499,4.15e-06,0.114,0.799,137.996
Dazed & Confused,Ruel,66,0.688,0.5,2,-7.411,1,0.138,0.102,0.0,0.355,0.418,127.906
DEAD AWAKE,Kayzo,27,0.542,0.957,2,-1.986,0,0.141,0.00998,0.00392,0.111,0.197,142.938
Dead Or Alive,Jazz Cartier,57,0.456,0.793,5,-5.569,1,0.65,0.175,0.0,0.169,0.707,205.348
Dead To Me,Kali Uchis,79,0.675,0.761,4,-4.469,0,0.0466,0.432,0.0,0.102,0.428,119.001
dead yet (with phem),gabriel black,41,0.54,0.56,10,-4.879,1,0.0354,0.071,0.0,0.0866,0.491,146.962
Death of the Phone Call,"Whatever, Dad",65,0.355,0.0817,9,-17.462,1,0.0443,0.982,0.0017,0.102,0.108,148.672
Debussy - Claire De Lune,Martin Bloch,55,0.313,0.0181,1,-26.177,1,0.0429,0.992,0.899,0.0982,0.039,74.414
deja vu,Olivia Rodrigo,88,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917
Delta,C2C,48,0.698,0.829,2,-7.194,0,0.127,0.00461,0.117,0.101,0.416,120.0
Derailed,Joyce Manor,44,0.387,0.877,2,-3.947,1,0.0717,0.0572,0.000204,0.0885,0.519,77.484
Desert Oasis,Beach Weather,42,0.748,0.6,8,-9.238,1,0.0386,0.707,0.0343,0.158,0.599,115.046
Desire - Slowed,Hucci,0,0.539,0.482,6,-9.922,0,0.0568,0.0568,0.591,0.0642,0.0378,125.179
DESTINATIONS,Mild Minds,65,0.643,0.579,11,-8.129,0,0.0612,0.00541,0.253,0.314,0.079,120.025
Destroy Myself Just For You,Montell Fish,75,0.512,0.186,0,-16.028,1,0.0373,0.904,0.0281,0.11,0.191,59.677
Devil Eyes,Hippie Sabotage,80,0.391,0.396,1,-8.621,0,0.189,0.702,0.405,0.315,0.199,99.112
didya think,Arlie,62,0.468,0.89,4,-2.974,1,0.0701,0.00415,1.21e-05,0.508,0.709,140.265
Did You Ever Hurt for Me?,Jess Benko,46,0.614,0.0595,0,-16.254,1,0.107,0.957,5.58e-06,0.105,0.146,75.339
DIE OUT HERE (feat. POORSTACY),DE'WAYNE,40,0.593,0.849,6,-5.727,0,0.0911,0.0095,0.0,0.234,0.646,75.021
Die Trying,Michl,55,0.424,0.356,6,-8.374,1,0.0777,0.792,0.0,0.148,0.0738,125.41
Die Young,Kesha,0,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001
The Difference,Flume,71,0.56,0.865,1,-1.148,1,0.0909,0.255,0.000153,0.083,0.424,159.96
Different State of Mind,Kid Bloom,0,0.658,0.388,11,-9.932,1,0.0373,0.711,0.168,0.174,0.715,141.078
Dirty,grandson,61,0.536,0.845,2,-5.765,1,0.0615,0.0033,0.0,0.0465,0.6,159.953
Dirty AF1s,Alexander 23,50,0.687,0.668,8,-5.99,1,0.385,0.756,0.0,0.113,0.352,87.175
Dirty Water,Marc E. Bassy,51,0.666,0.408,1,-7.464,1,0.0393,0.404,0.00251,0.0316,0.474,92.01
Dirty Work,Steely Dan,1,0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007
Discipline - Louis the Child Remix,Club cheval,29,0.757,0.535,1,-4.456,1,0.27,0.217,7.51e-06,0.339,0.389,128.981
Discover,k?d,0,0.428,0.78,3,-3.182,1,0.0599,0.16,0.0,0.182,0.273,85.284
Dissolve,Absofacto,64,0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486
distorted memories,Øneheart,69,0.382,0.222,8,-24.021,0,0.0325,0.929,0.901,0.0863,0.212,75.048
Divinity,Porter Robinson,54,0.496,0.55,2,-5.418,1,0.034,0.00755,0.0122,0.0814,0.144,90.036
Do It With a Rockstar,Amanda Palmer,26,0.565,0.822,8,-5.289,1,0.0626,0.0135,0.0,0.191,0.378,124.054
Donald Trump,Mac Miller,5,0.716,0.936,1,-4.968,0,0.123,0.0318,0.0,0.367,0.799,81.508
Donny In Valdez - PJ's Flip,Pale Jay,59,0.445,0.637,0,-9.011,0,0.124,0.463,1.56e-06,0.185,0.763,81.566
Don't Be Cruel,Billy Swan,53,0.612,0.309,4,-12.312,1,0.0374,0.689,0.00342,0.0991,0.312,118.129
Dontmakemefallinlove,Cuco,64,0.387,0.904,8,-4.935,1,0.0738,0.37,0.425,0.0754,0.839,103.798
DONTTRUSTME,3OH!3,71,0.791,0.713,5,-3.742,0,0.254,0.0163,0.0,0.189,0.514,130.012
Don't Wait for Us,BLOW,47,0.728,0.767,0,-7.961,0,0.0495,0.635,0.328,0.12,0.508,112.016
Don't Worry My Love,Kaivon,52,0.511,0.804,5,-3.403,1,0.036,0.0298,0.0264,0.101,0.217,149.953
Doomed,Moses Sumney,47,0.294,0.121,0,-14.251,1,0.0326,0.941,0.00412,0.108,0.0375,137.49
Doses & Mimosas,Cherub,71,0.775,0.655,5,-7.333,1,0.102,0.114,0.00016,0.035,0.346,114.503
Doves In The Wind (feat. Kendrick Lamar),SZA,73,0.693,0.713,10,-4.489,0,0.351,0.343,0.0,0.102,0.615,137.335
Down,Hashir,46,0.493,0.521,5,-12.464,0,0.375,0.219,0.71,0.0872,0.273,68.699
Down By The River,Milky Chance,0,0.688,0.697,9,-7.955,1,0.0485,0.753,6.21e-05,0.109,0.46,114.03
Down The Road,C2C,55,0.72,0.595,2,-6.109,0,0.0976,0.0672,4.73e-05,0.0775,0.486,111.0
Do You Like Me?,Daniel Caesar,46,0.716,0.401,11,-6.845,1,0.0397,0.515,0.0338,0.129,0.38,76.973
Drankstand,Vieze Asbak,52,0.834,0.627,0,-8.077,0,0.0483,0.0126,0.163,0.872,0.746,129.995
Dream of you,Tyler Burkhart,0,0.6,0.146,7,-21.6,1,0.0319,0.944,0.928,0.105,0.193,94.115
The Dress,Dijon,69,0.747,0.531,8,-5.99,1,0.0477,0.266,1.8e-06,0.192,0.785,88.009
Drew Barrymore,Bryce Vine,66,0.758,0.574,11,-6.889,0,0.0572,0.46,0.00272,0.102,0.261,151.985
drift/(:(,Alek Olsen,65,0.54,0.00655,8,-29.075,1,0.0656,0.985,0.0528,0.322,0.145,81.676
drive,Current Blue,60,0.666,0.432,8,-11.978,0,0.0523,0.014,0.00117,0.0729,0.783,80.991
Drive Safe,Rich Brian,59,0.635,0.312,7,-8.134,1,0.0265,0.635,0.0,0.138,0.414,98.017
Drugs,UPSAHL,65,0.883,0.415,6,-8.571,0,0.174,0.35,0.0,0.063,0.318,76.986
DRUGS,lil aaron,56,0.475,0.776,0,-4.745,1,0.039,0.000715,0.0,0.597,0.561,165.088
Drugs (feat. blackbear),UPSAHL,48,0.781,0.488,1,-7.152,0,0.43,0.439,0.0,0.28,0.457,153.872
Drugs & The Internet,Lauv,0,0.437,0.551,2,-7.044,1,0.143,0.361,8.65e-05,0.333,0.245,88.941
drunk,keshi,70,0.691,0.389,4,-8.247,1,0.0367,0.765,0.0,0.0941,0.306,104.952
Drunk Drivers/Killer Whales,Car Seat Headrest,61,0.537,0.414,2,-7.952,1,0.0404,0.218,2.1e-06,0.103,0.459,117.101
Drunk & I'm Drunk,Marc E. Bassy,45,0.783,0.554,10,-4.5,1,0.0444,0.146,0.0,0.0783,0.37,120.048
Drunk in Love (feat. Jay-Z),Beyoncé,75,0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036
Dumb,Nirvana,77,0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589
DVP,PUP,0,0.361,0.997,6,-1.225,1,0.0995,0.00442,3.48e-06,0.328,0.227,147.961
Ease,Whirr,64,0.28,0.94,4,-5.597,0,0.0535,0.000832,0.781,0.156,0.406,159.188
Easily,Bruno Major,1,0.772,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.902
Easy,Mac Ayres,65,0.722,0.282,5,-7.484,1,0.106,0.373,0.00557,0.147,0.217,91.367
Easy Way,For The Foxes,0,0.551,0.798,7,-6.324,0,0.043,0.256,0.000345,0.16,0.714,144.966
Ecifircas,Sewerslvt,53,0.34,0.982,4,-4.287,0,0.115,8.38e-05,0.815,0.131,0.0898,176.969
Ecstasy - Mixed,Fabich,62,0.686,0.7,4,-11.281,0,0.0663,0.206,0.0374,0.143,0.507,119.953
Edge,Rezz,0,0.844,0.682,2,-9.556,1,0.0453,0.00207,0.797,0.113,0.352,99.99
Edition,Rex Orange County,0,0.86,0.332,1,-10.263,1,0.22,0.807,0.0,0.106,0.26,140.949
Electric Feel,MGMT,79,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04
Electricity,DubVision,70,0.725,0.859,6,-6.19,1,0.0542,0.0112,0.423,0.0831,0.4,125.969
Electric Love,BØRNS,82,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041
Electric Love - Oliver Remix,BØRNS,56,0.53,0.77,9,-5.882,1,0.0824,0.000965,0.0115,0.265,0.107,184.537
Elise,The Greeting Committee,47,0.64,0.0561,0,-13.156,1,0.0604,0.864,0.0,0.165,0.227,123.258
Emanate,spüke,46,0.948,0.47,10,-11.005,0,0.0603,0.395,0.776,0.158,0.433,119.989
Empty,Kevin Abstract,56,0.59,0.498,9,-6.845,1,0.0827,0.162,0.0,0.0947,0.504,80.022
Enemy VIP (with Shane Told of Silverstein),PhaseOne,33,0.482,0.983,8,-4.427,1,0.177,0.0102,0.000193,0.1,0.165,145.096
Enough For You,Montell Fish,64,0.362,0.201,4,-16.437,1,0.0392,0.952,0.129,0.141,0.148,122.538
*Equip Sunglasses*,Hot Mulligan,64,0.628,0.967,8,-3.35,1,0.063,0.000747,0.0,0.0187,0.906,120.015
Era - Eptic Remix,RL Grime,37,0.481,0.887,10,-3.815,1,0.253,0.026,6.7e-05,0.376,0.392,149.851
Erase Me - Main,Kid Cudi,72,0.687,0.631,9,-5.612,1,0.129,0.063,0.0,0.108,0.853,186.071
Erase Your Social,Lil Uzi Vert,74,0.705,0.609,3,-5.728,1,0.0729,0.694,0.0,0.234,0.718,140.058
Evergreen,Richy Mitch & The Coal Miners,87,0.555,0.216,3,-11.661,1,0.0721,0.557,0.00416,0.109,0.504,79.109
Everybody Wants To Rule The World,Tears For Fears,90,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067
Every Color (with Foster The People),Louis The Child,11,0.768,0.751,5,-4.865,1,0.0635,0.0177,0.00299,0.343,0.326,124.976
Everyday,Virtual Riot,38,0.709,0.672,5,-6.886,0,0.205,0.405,1.55e-06,0.125,0.746,159.924
Everyday - VIP,Virtual Riot,27,0.718,0.83,8,-6.523,1,0.274,0.00433,0.00073,0.131,0.62,160.121
Every Teardrop Is a Waterfall,Coldplay,73,0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98
Everything Is Scary,German Error Message,56,0.648,0.275,7,-16.369,1,0.0386,0.887,0.918,0.132,0.13,96.49
everything matters (when it comes to you),San Holo,0,0.535,0.684,5,-6.087,1,0.0452,0.241,2.07e-05,0.158,0.161,128.063
Evil Side,The Dirty Nil,45,0.238,0.756,8,-4.647,1,0.0468,0.00138,0.00483,0.0787,0.41,156.884
EXCEPTIONAL,veggi,57,0.726,0.489,11,-9.344,0,0.484,0.301,1.72e-05,0.263,0.447,115.195
EXCEPTIONAL - Instrumental,veggi,53,0.878,0.301,9,-12.568,1,0.0616,0.599,0.766,0.195,0.197,114.984
exile (feat. Bon Iver),Taylor Swift,83,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602
Exitlude,The Killers,56,0.386,0.347,11,-11.73,1,0.0389,0.297,0.000457,0.124,0.223,138.923
Exit Music (For A Film),Radiohead,75,0.293,0.276,4,-11.357,0,0.0349,0.224,0.122,0.167,0.195,121.603
Extrovert,Zero,0,0.836,0.614,2,-2.558,1,0.0543,0.0157,0.0387,0.261,0.463,128.06
Eyes on Fire - Zeds Dead Remix,Blue Foundation,59,0.614,0.726,11,-6.441,1,0.096,0.00869,0.00131,0.157,0.315,144.965
FACE,BROCKHAMPTON,63,0.945,0.702,11,-5.016,0,0.12,0.591,0.000538,0.0788,0.678,119.887
Face To Face,Ruel,61,0.711,0.634,9,-4.351,1,0.0668,0.139,0.0,0.103,0.356,90.04
Faded,ZHU,62,0.867,0.477,9,-7.183,0,0.049,0.00843,0.175,0.113,0.614,124.979
Fake Love,Drake,4,0.923,0.535,9,-7.353,0,0.301,0.161,0.0,0.103,0.74,133.942
The Fall,half•alive,61,0.656,0.741,0,-6.135,1,0.0505,0.0307,0.000147,0.0709,0.549,82.988
Fallin’ (Adrenaline),Why Don't We,62,0.606,0.9,0,-4.504,1,0.119,0.0101,0.0,0.075,0.233,133.963
Falling,Harry Styles,85,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011
Falling Asleep,Dominic Fike,59,0.641,0.596,7,-5.953,1,0.0434,0.515,1.1e-05,0.0627,0.729,160.982
Fall in Love with You.,Montell Fish,0,0.483,0.0394,4,-19.525,1,0.0537,0.922,0.0125,0.112,0.146,73.984
Familiar,Nico Segal,39,0.804,0.387,11,-9.56,1,0.255,0.28,0.0,0.0527,0.584,104.065
Famous,Ivy Adara,0,0.616,0.663,6,-5.056,0,0.0403,0.0988,0.0,0.161,0.184,94.02
Fangs,Matt Champion,55,0.69,0.387,11,-9.116,0,0.0627,0.416,0.239,0.252,0.471,83.981
Fantasy,DyE,50,0.519,0.861,10,-4.034,1,0.0289,0.00101,0.315,0.407,0.217,110.009
Fast Car,Luke Combs,88,0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994
Fault Line,Tennyson,32,0.587,0.45,1,-8.958,0,0.0638,0.0622,0.0128,0.108,0.455,131.982
favorite crime,Olivia Rodrigo,86,0.369,0.272,9,-10.497,1,0.0364,0.866,0.0,0.147,0.218,172.929
Featuring Mark Hoppus,Hot Mulligan,61,0.51,0.98,0,-3.341,1,0.105,0.000722,0.0,0.339,0.4,147.991
Feel Good (feat. Daya),Gryffin,66,0.625,0.707,2,-4.761,1,0.0337,0.22,0.0,0.213,0.479,138.064
FEELGOOD LAST ONE SEEEEERSLY,Anamanaguchi,0,0.519,0.815,9,-9.067,1,0.354,0.00258,0.89,0.264,0.347,160.031
FEELING GUD,NGHTMRE,60,0.484,0.94,5,-3.682,0,0.257,0.0145,0.000323,0.266,0.334,173.741
feelings are fatal,mxmtoon,0,0.545,0.169,0,-16.249,1,0.132,0.908,0.0,0.0942,0.482,98.225
Feels Like Summer,Childish Gambino,71,0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736
Feels Like We Only Go Backwards,Tame Impala,77,0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508
feel something,Bea Miller,68,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029
Fifteen Minutes,Mike Krol,0,0.515,0.859,11,-5.219,0,0.0421,0.319,0.665,0.108,0.694,117.561
The Fifties,You Blew It!,0,0.608,0.593,1,-6.662,1,0.0285,0.529,0.00471,0.124,0.371,136.034
Figure It Out,Blu DeTiger,50,0.747,0.554,8,-6.154,0,0.289,0.493,0.000425,0.332,0.585,96.988
FIGURES,Jessie Reyez,66,0.6,0.139,7,-8.975,1,0.0464,0.811,9.5e-06,0.0918,0.256,171.041
Find You,BAYNK,60,0.888,0.527,1,-8.293,0,0.178,0.107,0.0115,0.0988,0.418,123.028
"Fine, Great",Modern Baseball,59,0.61,0.738,3,-5.949,1,0.0609,0.0595,0.0,0.062,0.748,131.994
Fine Line,Harry Styles,82,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996
Fire,Louis The Child,42,0.386,0.714,6,-5.597,0,0.381,0.263,0.0,0.233,0.289,89.807
Fire,Dr. Fresch,0,0.628,0.812,4,-6.341,0,0.042,0.543,0.775,0.319,0.0368,99.006
Fireworks,Mitski,0,0.217,0.304,7,-11.238,1,0.0387,0.00082,0.000163,0.0963,0.135,72.819
First Breath,Kaivon,45,0.585,0.537,1,-4.692,0,0.0383,0.0675,0.0211,0.0898,0.338,141.958
First Day of My Life,Felly,29,0.346,0.196,9,-15.309,0,0.0515,0.944,0.000246,0.131,0.388,207.782
First Day Of My Life,Bright Eyes,2,0.602,0.201,4,-17.024,1,0.0363,0.915,8.28e-05,0.0952,0.385,95.345
First Time (feat. Dylan Matthew),Seven Lions,59,0.422,0.677,11,-5.76,1,0.0365,0.251,3.55e-06,0.16,0.146,150.131
Five Beer Plan,Joyce Manor,34,0.411,0.653,2,-6.342,1,0.0758,0.00209,0.00133,0.0625,0.735,116.642
Fix You,Coldplay,86,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178
Flamingo,Kero Kero Bonito,0,0.788,0.49,8,-6.287,1,0.511,0.313,0.0,0.0968,0.79,177.865
Flashed Junk Mind,Milky Chance,1,0.839,0.84,11,-8.721,1,0.0474,0.389,0.0319,0.114,0.904,117.98
Floatin',Cool Company,56,0.81,0.41,11,-6.087,0,0.2,0.688,0.0,0.124,0.821,97.918
Floating (feat. Khalid),Alina Baraz,69,0.66,0.447,1,-9.026,0,0.0482,0.81,2.15e-06,0.11,0.578,84.95
Floats My Boat,Aer,58,0.87,0.718,2,-5.436,0,0.176,0.0278,0.0,0.0328,0.682,85.01
flower,Blue Smiley,28,0.506,0.558,1,-7.482,0,0.0289,0.00305,0.966,0.119,0.522,129.228
The Flower Garden,Joe Hisaishi,67,0.0999,0.181,0,-17.599,0,0.0424,0.94,0.888,0.105,0.0922,71.277
Flowers,In Love With a Ghost,59,0.641,0.24,8,-19.107,1,0.047,0.979,0.866,0.234,0.32,99.02
Flying,Curbi,65,0.747,0.855,4,-7.27,1,0.0341,0.24,0.807,0.111,0.219,130.038
Flying to LA,MARO,34,0.59,0.146,9,-15.141,1,0.0352,0.905,0.0,0.129,0.12,126.962
Fly Me To The Moon (In Other Words),Bobby Womack,49,0.559,0.601,3,-9.528,1,0.0464,0.26,0.0121,0.122,0.604,114.08
Food for the Soul,it's murph,66,0.655,0.714,7,-7.78,0,0.0572,0.0512,0.48,0.32,0.131,123.002
Fool,Frankie Cosmos,74,0.511,0.435,9,-10.254,1,0.0408,0.301,8.2e-05,0.255,0.343,120.207
Fool,Cavetown,0,0.671,0.464,1,-9.277,1,0.149,0.0632,0.073,0.0711,0.131,79.509
FOOLS,Troye Sivan,59,0.292,0.678,10,-5.595,1,0.0724,0.192,0.0,0.146,0.365,87.436
forcing,mage tears,54,0.55,0.0293,9,-31.798,1,0.0991,0.759,0.77,0.462,0.215,127.445
Foreign Girls,Bleachers,38,0.391,0.583,5,-6.633,1,0.113,0.176,6.02e-06,0.103,0.375,95.13
Forest Whitaker,Bad Books,0,0.716,0.726,11,-5.517,1,0.0406,0.352,4.89e-05,0.163,0.916,113.985
Forever,Labrinth,73,0.563,0.459,4,-7.781,0,0.0292,0.92,0.724,0.11,0.197,79.983
for him.,Troye Sivan,54,0.726,0.618,0,-4.843,1,0.123,0.0595,4.43e-05,0.151,0.923,161.962
FORMATIONS,Mild Minds,71,0.765,0.727,4,-8.444,0,0.0768,0.361,0.0741,0.0983,0.0961,114.022
Formula,Labrinth,86,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654
For Reasons Unknown,The Killers,65,0.504,0.884,3,-4.214,1,0.0366,0.000458,0.0399,0.108,0.516,140.398
